,major_group_id,major_group_name
13734,146,biol
13735,84,physical
13736,55,medical
13737,44,resource
13738,113,industrial
13739,77,science
13740,77,science
13741,26,graphic
13742,139,biomedical
13743,29,management
13744,105,music performance
13745,118,family
13746,144,english writing
13747,0,Others
13748,66,interdisciplinary
13749,90,Others
13750,3,Others
13751,124,min
13752,15,Others
13753,3,Others
13754,19,film
13755,147,admin
13756,16,Others
13757,87,computer
13758,3,Others
13759,74,statistic
13760,96,design
13761,21,education
13762,3,Others
13763,42,accountancy
13764,12,music
13765,87,computer
13766,139,biomedical
13767,89,intended
13768,135,english
13769,35,journalism
13770,14,economics
13771,146,biol
13772,20,ed
13773,78,study
13774,3,Others
13775,102,policy
13776,45,anthropology
13777,0,Others
13778,58,analysis
13779,85,history
13780,28,psychology
13781,50,engineering
13782,145,business finance
13783,76,comm
13784,70,finance
13785,38,leadership
13786,23,Others
13787,57,exercise
13788,14,economics
13789,3,Others
13790,8,business
13791,115,mathematics
13792,130,accounting
13793,3,Others
13794,50,engineering
13795,134,technology
13796,12,music
13797,62,spanish
13798,3,Others
13799,85,history
13800,110,mba
13801,9,biology
13802,33,information technology
13803,134,technology
13804,87,computer
13805,134,technology
13806,86,Others
13807,3,Others
13808,27,theatre
13809,15,Others
13810,3,Others
13811,79,Others
13812,55,medical
13813,0,Others
13814,117,health
13815,3,Others
13816,4,and
13817,125,molecular
13818,92,society
13819,24,Others
13820,120,medium
13821,46,international
13822,136,biological
13823,12,music
13824,14,economics
13825,109,entrepreneurship
13826,54,electrical
13827,27,theatre
13828,28,psychology
13829,3,Others
13830,14,economics
13831,78,study
13832,3,Others
13833,39,supply
13834,36,planning
13835,61,information
13836,31,cultural
13837,23,Others
13838,132,professional
13839,0,Others
13840,78,study
13841,3,Others
13842,147,admin
13843,128,performance
13844,77,science
13845,20,ed
13846,139,biomedical
13847,77,science
13848,77,science
13849,5,middle
13850,119,art
13851,118,family
13852,107,adm
13853,135,english
13854,14,economics
13855,147,admin
13856,3,Others
13857,56,master
13858,25,learning
13859,135,english
13860,3,Others
13861,1,social
13862,3,Others
13863,49,construction
13864,70,finance
13865,78,study
13866,104,geology
13867,139,biomedical
13868,29,management
13869,3,Others
13870,8,business
13871,39,supply
13872,1,social
13873,115,mathematics
13874,78,study
13875,83,philosophy
13876,78,study
13877,50,engineering
13878,43,physic
13879,148,marketing
13880,3,Others
13881,3,Others
13882,117,health
13883,50,engineering
13884,3,Others
13885,44,resource
13886,43,physic
13887,94,relation
13888,2,environmental
13889,3,Others
13890,119,art
13891,29,management
13892,63,elementary
13893,43,physic
13894,40,pre
13895,136,biological
13896,78,study
13897,102,policy
13898,3,Others
13899,137,research
13900,3,Others
13901,63,elementary
13902,54,electrical
13903,25,learning
13904,55,medical
13905,113,industrial
13906,12,music
13907,120,medium
13908,10,chemistry
13909,78,study
13910,32,child
13911,83,philosophy
13912,144,english writing
13913,78,study
13914,18,manufacturing
13915,132,professional
13916,114,agricultural
13917,59,undeclared
13918,83,philosophy
13919,39,supply
13920,85,history
13921,22,emphasis
13922,38,leadership
13923,119,art
13924,119,art
13925,77,science
13926,28,psychology
13927,8,business
13928,20,ed
13929,79,Others
13930,112,politics
13931,77,science
13932,92,society
13933,0,Others
13934,92,society
13935,114,agricultural
13936,96,design
13937,71,Others
13938,147,admin
13939,78,study
13940,3,Others
13941,51,biochemistry
13942,128,performance
13943,126,human
13944,115,mathematics
13945,73,childhood
13946,62,spanish
13947,128,performance
13948,27,theatre
13949,59,undeclared
13950,77,science
13951,146,biol
13952,59,undeclared
13953,68,sociology
13954,21,education
13955,62,spanish
13956,113,industrial
13957,3,Others
13958,69,civil
13959,148,marketing
13960,28,psychology
13961,61,information
13962,2,environmental
13963,66,interdisciplinary
13964,71,Others
13965,135,english
13966,8,business
13967,7,engr
13968,130,accounting
13969,3,Others
13970,117,health
13971,64,law
13972,46,international
13973,78,study
13974,100,development
13975,118,family
13976,8,business
13977,10,chemistry
13978,71,Others
13979,142,cert
13980,137,research
13981,16,Others
13982,0,Others
13983,21,education
13984,134,technology
13985,3,Others
13986,2,environmental
13987,137,research
13988,28,psychology
13989,12,music
13990,48,political
13991,3,Others
13992,3,Others
13993,21,education
13994,14,economics
13995,148,marketing
13996,24,Others
13997,23,Others
13998,43,physic
13999,78,study
14000,86,Others
14001,130,accounting
14002,77,science
14003,27,theatre
14004,123,teaching
14005,23,Others
14006,50,engineering
14007,26,graphic
14008,70,finance
14009,141,bus
14010,127,integrated
14011,70,finance
14012,50,engineering
14013,28,psychology
14014,87,computer
14015,37,counseling
14016,10,chemistry
14017,98,nutrition
14018,3,Others
14019,12,music
14020,65,social work
14021,16,Others
14022,137,research
14023,46,international
14024,67,writing
14025,113,industrial
14026,43,physic
14027,3,Others
14028,50,engineering
14029,43,physic
14030,3,Others
14031,124,min
14032,124,min
14033,7,engr
14034,3,Others
14035,121,info
14036,36,planning
14037,36,planning
14038,23,Others
14039,71,Others
14040,63,elementary
14041,10,chemistry
14042,3,Others
14043,57,exercise
14044,78,study
14045,78,study
14046,63,elementary
14047,2,environmental
14048,44,resource
14049,113,industrial
14050,5,middle
14051,43,physic
14052,3,Others
14053,78,study
14054,110,mba
14055,2,environmental
14056,11,combined
14057,3,Others
14058,116,wildlife
14059,46,international
14060,3,Others
14061,149,ministry
14062,26,graphic
14063,96,design
14064,78,study
14065,46,international
14066,131,educ
14067,3,Others
14068,125,molecular
14069,17,major
14070,45,anthropology
14071,3,Others
14072,58,analysis
14073,3,Others
14074,38,leadership
14075,9,biology
14076,3,Others
14077,77,science
14078,23,Others
14079,9,biology
14080,42,accountancy
14081,109,entrepreneurship
14082,142,cert
14083,3,Others
14084,76,comm
14085,103,communication
14086,77,science
14087,41,public
14088,3,Others
14089,115,mathematics
14090,147,admin
14091,2,environmental
14092,9,biology
14093,71,Others
14094,90,Others
14095,140,analytics
14096,0,Others
14097,3,Others
14098,53,nursing
14099,14,economics
14100,114,agricultural
14101,3,Others
14102,35,journalism
14103,9,biology
14104,20,ed
14105,16,Others
14106,46,international
14107,9,biology
14108,36,planning
14109,3,Others
14110,110,mba
14111,8,business
14112,103,communication
14113,0,Others
14114,107,adm
14115,82,software
14116,27,theatre
14117,125,molecular
14118,3,Others
14119,134,technology
14120,52,mechanical
14121,25,learning
14122,82,software
14123,86,Others
14124,86,Others
14125,133,special
14126,3,Others
14127,18,manufacturing
14128,119,art
14129,50,engineering
14130,77,science
14131,3,Others
14132,3,Others
14133,103,communication
14134,28,psychology
14135,22,emphasis
14136,40,pre
14137,15,Others
14138,61,information
14139,58,analysis
14140,59,undeclared
14141,8,business
14142,10,chemistry
14143,77,science
14144,12,music
14145,0,Others
14146,7,engr
14147,51,biochemistry
14148,14,economics
14149,134,technology
14150,37,counseling
14151,148,marketing
14152,105,music performance
14153,0,Others
14154,87,computer
14155,7,engr
14156,111,natural
14157,50,engineering
14158,9,biology
14159,12,music
14160,38,leadership
14161,33,information technology
14162,78,study
14163,147,admin
14164,110,mba
14165,117,health
14166,77,science
14167,140,analytics
14168,60,accounting business
14169,12,music
14170,126,human
14171,135,english
14172,58,analysis
14173,50,engineering
14174,77,science
14175,142,cert
14176,27,theatre
14177,77,science
14178,46,international
14179,51,biochemistry
14180,41,public
14181,3,Others
14182,68,sociology
14183,3,Others
14184,119,art
14185,78,study
14186,96,design
14187,78,study
14188,63,elementary
14189,10,chemistry
14190,127,integrated
14191,12,music
14192,4,and
14193,3,Others
14194,78,study
14195,140,analytics
14196,3,Others
14197,44,resource
14198,102,policy
14199,12,music
14200,91,geography
14201,122,sport
14202,27,theatre
14203,2,environmental
14204,114,agricultural
14205,3,Others
14206,57,exercise
14207,115,mathematics
14208,3,Others
14209,149,ministry
14210,3,Others
14211,126,human
14212,66,interdisciplinary
14213,115,mathematics
14214,3,Others
14215,135,english
14216,56,master
14217,78,study
14218,41,public
14219,23,Others
14220,104,geology
14221,57,exercise
14222,119,art
14223,50,engineering
14224,5,middle
14225,87,computer
14226,21,education
14227,28,psychology
14228,107,adm
14229,83,philosophy
14230,47,medicine
14231,140,analytics
14232,135,english
14233,123,teaching
14234,40,pre
14235,7,engr
14236,9,biology
14237,135,english
14238,48,political
14239,104,geology
14240,29,management
14241,124,min
14242,124,min
14243,58,analysis
14244,103,communication
14245,37,counseling
14246,70,finance
14247,79,Others
14248,3,Others
14249,0,Others
14250,0,Others
14251,11,combined
14252,25,learning
14253,82,software
14254,91,geography
14255,106,Others
14256,78,study
14257,46,international
14258,3,Others
14259,128,performance
14260,112,politics
14261,140,analytics
14262,78,study
14263,61,information
14264,38,leadership
14265,76,comm
14266,38,leadership
14267,40,pre
14268,74,statistic
14269,14,economics
14270,94,relation
14271,141,bus
14272,46,international
14273,76,comm
14274,17,major
14275,55,medical
14276,3,Others
14277,46,international
14278,110,mba
14279,148,marketing
14280,77,science
14281,77,science
14282,48,political
14283,109,entrepreneurship
14284,58,analysis
14285,26,graphic
14286,134,technology
14287,14,economics
14288,27,theatre
14289,103,communication
14290,50,engineering
14291,3,Others
14292,48,political
14293,103,communication
14294,137,research
14295,78,study
14296,63,elementary
14297,101,general
14298,92,society
14299,133,special
14300,4,and
14301,23,Others
14302,77,science
14303,27,theatre
14304,121,info
14305,31,cultural
14306,26,graphic
14307,29,management
14308,3,Others
14309,25,learning
14310,8,business
14311,142,cert
14312,50,engineering
14313,59,undeclared
14314,46,international
14315,131,educ
14316,114,agricultural
14317,7,engr
14318,62,spanish
14319,128,performance
14320,47,medicine
14321,61,information
14322,14,economics
14323,27,theatre
14324,70,finance
14325,61,information
14326,41,public
14327,45,anthropology
14328,120,medium
14329,3,Others
14330,121,info
14331,3,Others
14332,38,leadership
14333,40,pre
14334,87,computer
14335,3,Others
14336,119,art
14337,56,master
14338,48,political
14339,2,environmental
14340,36,planning
14341,117,health
14342,26,graphic
14343,3,Others
14344,41,public
14345,0,Others
14346,3,Others
14347,3,Others
14348,50,engineering
14349,83,philosophy
14350,71,Others
14351,50,engineering
14352,149,ministry
14353,117,health
14354,0,Others
14355,0,Others
14356,3,Others
14357,115,mathematics
14358,62,spanish
14359,85,history
14360,27,theatre
14361,50,engineering
14362,110,mba
14363,135,english
14364,78,study
14365,5,middle
14366,59,undeclared
14367,7,engr
14368,119,art
14369,121,info
14370,28,psychology
14371,142,cert
14372,72,Others
14373,12,music
14374,3,Others
14375,3,Others
14376,32,child
14377,135,english
14378,3,Others
14379,3,Others
14380,77,science
14381,28,psychology
14382,119,art
14383,77,science
14384,101,general
14385,60,accounting business
14386,142,cert
14387,96,design
14388,79,Others
14389,14,economics
14390,18,manufacturing
14391,3,Others
14392,64,law
14393,3,Others
14394,85,history
14395,142,cert
14396,65,social work
14397,32,child
14398,61,information
14399,36,planning
14400,3,Others
14401,4,and
14402,50,engineering
14403,145,business finance
14404,0,Others
14405,8,business
14406,62,spanish
14407,5,middle
14408,64,law
14409,104,geology
14410,89,intended
14411,31,cultural
14412,119,art
14413,21,education
14414,43,physic
14415,66,interdisciplinary
14416,50,engineering
14417,3,Others
14418,139,biomedical
14419,41,public
14420,3,Others
14421,2,environmental
14422,3,Others
14423,3,Others
14424,70,finance
14425,110,mba
14426,9,biology
14427,20,ed
14428,3,Others
14429,120,medium
14430,90,Others
14431,41,public
14432,135,english
14433,27,theatre
14434,20,ed
14435,91,geography
14436,63,elementary
14437,61,information
14438,136,biological
14439,29,management
14440,24,Others
14441,87,computer
14442,67,writing
14443,21,education
14444,20,ed
14445,39,supply
14446,120,medium
14447,104,geology
14448,76,comm
14449,94,relation
14450,56,master
14451,14,economics
14452,3,Others
14453,9,biology
14454,103,communication
14455,23,Others
14456,92,society
14457,3,Others
14458,0,Others
14459,66,interdisciplinary
14460,33,information technology
14461,98,nutrition
14462,34,art history
14463,120,medium
14464,30,disorder
14465,3,Others
14466,92,society
14467,118,family
14468,3,Others
14469,52,mechanical
14470,106,Others
14471,119,art
14472,58,analysis
14473,96,design
14474,63,elementary
14475,128,performance
14476,118,family
14477,3,Others
14478,117,health
14479,3,Others
14480,87,computer
14481,140,analytics
14482,66,interdisciplinary
14483,105,music performance
14484,3,Others
14485,24,Others
14486,132,professional
14487,78,study
14488,3,Others
14489,128,performance
14490,47,medicine
14491,16,Others
14492,61,information
14493,20,ed
14494,121,info
14495,53,nursing
14496,31,cultural
14497,28,psychology
14498,21,education
14499,102,policy
14500,6,fashion
14501,12,music
14502,10,chemistry
14503,147,admin
14504,29,management
14505,27,theatre
14506,142,cert
14507,3,Others
14508,76,comm
14509,62,spanish
14510,101,general
14511,3,Others
14512,68,sociology
14513,3,Others
14514,3,Others
14515,3,Others
14516,100,development
14517,21,education
14518,96,design
14519,50,engineering
14520,8,business
14521,27,theatre
14522,115,mathematics
14523,3,Others
14524,104,geology
14525,85,history
14526,91,geography
14527,3,Others
14528,119,art
14529,61,information
14530,62,spanish
14531,7,engr
14532,62,spanish
14533,91,geography
14534,9,biology
14535,3,Others
14536,35,journalism
14537,142,cert
14538,124,min
14539,89,intended
14540,9,biology
14541,69,civil
14542,12,music
14543,23,Others
14544,34,art history
14545,3,Others
14546,147,admin
14547,3,Others
14548,62,spanish
14549,77,science
14550,70,finance
14551,107,adm
14552,78,study
14553,41,public
14554,3,Others
14555,88,student
